epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.795913082514054,2.974,4.119032679459988,6.49,"tensor([100.], device='cuda:0')"
1,0.01,4.2269800063891285,9.81,3.734311709037194,13.96,"tensor([100.], device='cuda:0')"
2,0.01,3.864533166396312,15.85,3.394393740556179,19.21,"tensor([100.], device='cuda:0')"
3,0.01,3.5706300313656145,20.724,3.178828477859497,24.2,"tensor([100.], device='cuda:0')"
4,0.01,3.319385925317422,25.77,2.8598083074276266,30.0,"tensor([100.], device='cuda:0')"
5,0.01,3.0906903389172675,31.002,2.57630163584,35.26,"tensor([100.], device='cuda:0')"
6,0.01,2.8782273946664274,35.088,2.395695287447709,39.19,"tensor([100.], device='cuda:0')"
7,0.01,2.71126610376896,39.306,2.2205958779041586,42.29,"tensor([100.], device='cuda:0')"
8,0.01,2.5675912838715775,42.784,2.0892969171206155,44.92,"tensor([100.], device='cuda:0')"
9,0.01,2.4618634462356566,45.634,2.088686432593908,46.05,"tensor([100.], device='cuda:0')"
