epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.4466942016895,3.074,4.228387673695882,6.85,"tensor([0.0100], device='cuda:0')"
1,0.01,4.061525083199525,8.63,3.9433256968473778,12.03,"tensor([0.0100], device='cuda:0')"
2,0.01,3.904275778012398,11.418,3.831884732613197,14.0,"tensor([0.0100], device='cuda:0')"
3,0.01,3.838023479779561,12.528,3.788555105527242,14.73,"tensor([0.0100], device='cuda:0')"
4,0.01,3.801163339614868,13.326,3.759260275425055,15.61,"tensor([0.0100], device='cuda:0')"
5,0.01,3.7715807823034435,13.894,3.7212907045315475,16.27,"tensor([0.0100], device='cuda:0')"
6,0.01,3.75341777190184,14.312,3.7014997005462646,16.68,"tensor([0.0100], device='cuda:0')"
7,0.01,3.734192014963199,14.672,3.6983404832008557,16.43,"tensor([0.0100], device='cuda:0')"
8,0.01,3.722726904428922,14.736,3.6848121147889357,16.6,"tensor([0.0100], device='cuda:0')"
9,0.01,3.707923011902051,15.012,3.6570879282095494,17.28,"tensor([0.0100], device='cuda:0')"
