epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.220832002468598,7.47,3.8692697011507473,13.16,"tensor([100.], device='cuda:0')"
1,0.01,3.8564621900900815,13.024,3.696377240694486,16.09,"tensor([100.], device='cuda:0')"
2,0.01,3.7390006811190872,15.36,3.621902178495358,17.77,"tensor([100.], device='cuda:0')"
3,0.01,3.681995747028253,16.52,3.5494911395586453,19.02,"tensor([100.], device='cuda:0')"
4,0.01,3.627315320724096,17.796,3.465838209176675,21.0,"tensor([100.], device='cuda:0')"
5,0.01,3.5671527098386715,18.99,3.4038279239947977,21.7,"tensor([100.], device='cuda:0')"
6,0.01,3.5219318414345766,19.748,3.349206725756327,22.07,"tensor([100.], device='cuda:0')"
7,0.01,3.490971658780025,20.728,3.3266776219392433,23.06,"tensor([100.], device='cuda:0')"
8,0.01,3.478510178052462,20.94,3.2845775133524184,23.92,"tensor([100.], device='cuda:0')"
9,0.01,3.4596775898566614,21.502,3.2626403050544934,24.24,"tensor([100.], device='cuda:0')"
