epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.220965558443314,6.782,3.8787304621476393,12.5,"tensor([1.0000e-04], device='cuda:0')"
1,0.01,3.78742285324977,13.476,3.6834780130630884,16.38,"tensor([1.0000e-04], device='cuda:0')"
2,0.01,3.67371068917788,15.45,3.598315159479777,18.2,"tensor([1.0000e-04], device='cuda:0')"
3,0.01,3.6130387538518662,16.598,3.5485495909666405,19.25,"tensor([1.0000e-04], device='cuda:0')"
4,0.01,3.556411112883152,17.47,3.474089970955482,20.52,"tensor([1.0000e-04], device='cuda:0')"
5,0.01,3.5003306596707073,18.734,3.4226084764187155,21.65,"tensor([1.0000e-04], device='cuda:0')"
6,0.01,3.4448596184070293,19.83,3.3799158548697448,22.05,"tensor([1.0000e-04], device='cuda:0')"
7,0.01,3.401824904099489,20.362,3.3101919981149526,23.61,"tensor([1.0000e-04], device='cuda:0')"
8,0.01,3.3674681205015915,21.21,3.2819047891176663,23.64,"tensor([1.0000e-04], device='cuda:0')"
9,0.01,3.3347588740862335,21.7,3.246912901218121,24.57,"tensor([1.0000e-04], device='cuda:0')"
