epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,1.843817852704953,34.5,1.6252648050968463,43.69,"tensor([0.1000], device='cuda:0')"
1,0.01,1.5919919218772496,43.24,1.4655009691531842,48.43,"tensor([0.1000], device='cuda:0')"
2,0.01,1.5192708052121675,45.804,1.4038777901576116,51.38,"tensor([0.1000], device='cuda:0')"
3,0.01,1.4815230996180804,46.9,1.3784388288473473,52.1,"tensor([0.1000], device='cuda:0')"
4,0.01,1.4489948037343148,48.578,1.3273145709282312,52.85,"tensor([0.1000], device='cuda:0')"
5,0.01,1.410151037803063,50.292,1.3041600921215155,54.25,"tensor([0.1000], device='cuda:0')"
6,0.01,1.3689290951459836,51.728,1.2404325489814465,57.05,"tensor([0.1000], device='cuda:0')"
7,0.01,1.3296844164530437,53.058,1.2178168839369066,57.82,"tensor([0.1000], device='cuda:0')"
8,0.01,1.3053072608434237,54.33,1.2020215101731129,58.86,"tensor([0.1000], device='cuda:0')"
9,0.01,1.2679441606387114,55.428,1.2030713565838642,58.2,"tensor([0.1000], device='cuda:0')"
