epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,2.0388535594328854,25.984,1.8631700430160913,34.92,"tensor([0.1000], device='cuda:0')"
1,0.01,1.8538357856946113,34.706,1.79060981518183,38.08,"tensor([0.1000], device='cuda:0')"
2,0.01,1.81443689480806,36.088,1.7307607592680516,40.09,"tensor([0.1000], device='cuda:0')"
3,0.01,1.7952784027808752,36.902,1.746365793240376,39.68,"tensor([0.1000], device='cuda:0')"
4,0.01,1.782299873767755,37.254,1.7067012634032812,40.78,"tensor([0.1000], device='cuda:0')"
5,0.01,1.7715680654232318,37.934,1.6950800449420245,41.38,"tensor([0.1000], device='cuda:0')"
6,0.01,1.7680238463939764,37.926,1.6836885519516773,42.38,"tensor([0.1000], device='cuda:0')"
7,0.01,1.7555120987769885,38.312,1.6968117768947895,41.77,"tensor([0.1000], device='cuda:0')"
8,0.01,1.7541024926381232,38.19,1.6919678449630737,42.28,"tensor([0.1000], device='cuda:0')"
9,0.01,1.74115376717005,38.838,1.6633167496094337,43.01,"tensor([0.1000], device='cuda:0')"
