epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,1.914635593463213,32.728,1.6469682057698567,41.14,"tensor([100.], device='cuda:0')"
1,0.01,1.6070669235327304,44.02,1.4438142700073047,48.44,"tensor([100.], device='cuda:0')"
2,0.01,1.4733251880376768,49.686,1.2768339621715057,55.14,"tensor([100.], device='cuda:0')"
3,0.01,1.3673178730866848,54.446,1.1679851137674773,59.89,"tensor([100.], device='cuda:0')"
4,0.01,1.3147518790685213,56.732,1.0996432930995257,61.55,"tensor([100.], device='cuda:0')"
5,0.01,1.276261654878274,58.156,1.077754414234406,63.25,"tensor([100.], device='cuda:0')"
6,0.01,1.25933992205522,59.314,1.067589201224156,62.97,"tensor([100.], device='cuda:0')"
7,0.01,1.2360027102323679,60.588,1.033097655345232,63.94,"tensor([100.], device='cuda:0')"
8,0.01,1.2065668616539393,61.588,1.0134298679156182,65.22,"tensor([100.], device='cuda:0')"
9,0.01,1.1978749729119815,62.35,1.005949121255141,64.24,"tensor([100.], device='cuda:0')"
