epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,1.9447515304271992,27.684,1.6204451383688512,40.35,"tensor([0.1000], device='cuda:0')"
1,0.01,1.5123159989332542,44.78,1.3001353664275928,53.93,"tensor([0.1000], device='cuda:0')"
2,0.01,1.2208943975277435,56.064,1.0686752735040126,62.44,"tensor([0.1000], device='cuda:0')"
3,0.01,0.9652791006442828,66.042,0.9733992509352856,66.72,"tensor([0.1000], device='cuda:0')"
4,0.01,0.7989576436006106,72.27,0.793517869252425,73.2,"tensor([0.1000], device='cuda:0')"
5,0.01,0.7027766602161604,75.736,0.6570551242583837,77.85,"tensor([0.1000], device='cuda:0')"
6,0.01,0.6188822753918477,78.606,0.6228442379297354,79.61,"tensor([0.1000], device='cuda:0')"
7,0.01,0.5513164318524875,81.024,0.6106458734243344,80.01,"tensor([0.1000], device='cuda:0')"
8,0.01,0.5031199609621977,82.732,0.6047892306859677,80.71,"tensor([0.1000], device='cuda:0')"
9,0.01,0.4681806973157785,83.744,0.5307738035917282,82.75,"tensor([0.1000], device='cuda:0')"
