epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,2.071225272080837,23.01,1.8288695231462135,34.84,"tensor([1.0000e-04], device='cuda:0')"
1,0.01,1.6726138646786028,38.406,1.5572563868302565,42.02,"tensor([1.0000e-04], device='cuda:0')"
2,0.01,1.4928487505668249,45.392,1.4014982306040251,49.28,"tensor([1.0000e-04], device='cuda:0')"
3,0.01,1.363225501928574,50.722,1.2848815872119024,54.78,"tensor([1.0000e-04], device='cuda:0')"
4,0.01,1.2572814103884575,55.046,1.1625473682697003,58.76,"tensor([1.0000e-04], device='cuda:0')"
5,0.01,1.1566407741644444,59.15,1.1407105922698975,60.12,"tensor([1.0000e-04], device='cuda:0')"
6,0.01,1.0967897535898747,61.526,1.0607534371889555,62.98,"tensor([1.0000e-04], device='cuda:0')"
7,0.01,1.0221373944710463,64.172,1.0028653809657464,65.76,"tensor([1.0000e-04], device='cuda:0')"
8,0.01,0.9796326527228723,65.632,0.9974893377377436,66.18,"tensor([1.0000e-04], device='cuda:0')"
9,0.01,0.9326244730215806,67.484,1.0138949568455036,66.07,"tensor([1.0000e-04], device='cuda:0')"
