epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,2.1572646715702155,18.598,1.9017425041932325,30.2,"tensor([0.1000], device='cuda:0')"
1,0.01,1.8058388529679714,33.18,1.6597026510116382,40.8,"tensor([0.1000], device='cuda:0')"
2,0.01,1.6210208153113341,40.86,1.5450997765247638,45.02,"tensor([0.1000], device='cuda:0')"
3,0.01,1.4903649363762292,46.216,1.3988401446587,49.51,"tensor([0.1000], device='cuda:0')"
4,0.01,1.3781544101543917,50.584,1.314342342890226,53.41,"tensor([0.1000], device='cuda:0')"
5,0.01,1.2699878357923948,54.688,1.2320663646245613,57.08,"tensor([0.1000], device='cuda:0')"
6,0.01,1.1871331103337117,58.022,1.076032043267519,62.01,"tensor([0.1000], device='cuda:0')"
7,0.01,1.1287276677596263,60.464,1.1502043008804321,59.87,"tensor([0.1000], device='cuda:0')"
8,0.01,1.0797169167261857,62.144,1.0058548695001848,65.05,"tensor([0.1000], device='cuda:0')"
9,0.01,1.0202177471075302,64.29,0.9891483500981942,65.82,"tensor([0.1000], device='cuda:0')"
