epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,1.908494618611458,30.246,1.6416741747122545,39.93,"tensor([0.0100], device='cuda:0')"
1,0.01,1.5237753932292646,44.852,1.300619831452003,53.33,"tensor([0.0100], device='cuda:0')"
2,0.01,1.2557499659367097,55.288,1.1533528925516667,59.94,"tensor([0.0100], device='cuda:0')"
3,0.01,1.0871218497936541,62.082,0.971764012789115,66.73,"tensor([0.0100], device='cuda:0')"
4,0.01,0.9833139951412494,66.194,0.9125670240475581,68.12,"tensor([0.0100], device='cuda:0')"
5,0.01,0.8940985409113077,69.222,0.8576716895286853,70.95,"tensor([0.0100], device='cuda:0')"
6,0.01,0.826177124488048,71.62,0.8285288382799197,71.97,"tensor([0.0100], device='cuda:0')"
7,0.01,0.7711392884071057,73.85,0.7507637177522366,74.3,"tensor([0.0100], device='cuda:0')"
8,0.01,0.7252689211032329,75.04,0.7021221507054108,75.87,"tensor([0.0100], device='cuda:0')"
9,0.01,0.6902057917454304,76.506,0.6639114480752212,77.69,"tensor([0.0100], device='cuda:0')"
