epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,2.2166117435846573,22.656,1.73555189371109,35.76,"tensor([100.], device='cuda:0')"
1,0.01,1.8384892949691185,37.41,1.5637866396170397,42.68,"tensor([100.], device='cuda:0')"
2,0.01,1.5989720387336535,47.514,1.3066116953507447,53.09,"tensor([100.], device='cuda:0')"
3,0.01,1.3777051406028944,56.776,1.0985239797677748,60.39,"tensor([100.], device='cuda:0')"
4,0.01,1.2278338948885599,62.812,1.0308891183290727,64.16,"tensor([100.], device='cuda:0')"
5,0.01,1.0941813742503141,67.96,0.8636537729165493,70.33,"tensor([100.], device='cuda:0')"
6,0.01,1.0240168067125173,71.174,0.7907812564800947,72.58,"tensor([100.], device='cuda:0')"
7,0.01,0.9664655651801671,73.336,0.7715950443958625,73.8,"tensor([100.], device='cuda:0')"
8,0.01,0.9219434843613551,75.018,0.7133436886928021,75.44,"tensor([100.], device='cuda:0')"
9,0.01,0.8903194630757356,76.358,0.657204331495823,77.81,"tensor([100.], device='cuda:0')"
