epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,1.9693012365928062,30.096,1.7111440025843108,39.09,"tensor([100.], device='cuda:0')"
1,0.01,1.6753461260061997,40.806,1.4889421753394299,46.79,"tensor([100.], device='cuda:0')"
2,0.01,1.5570305665334065,46.028,1.3315573533376057,53.48,"tensor([100.], device='cuda:0')"
3,0.01,1.4529794093890067,50.22,1.2784602382244208,55.05,"tensor([100.], device='cuda:0')"
4,0.01,1.3855126750774873,53.322,1.206070452164381,58.21,"tensor([100.], device='cuda:0')"
5,0.01,1.3361392094538762,55.538,1.1752293002911103,59.63,"tensor([100.], device='cuda:0')"
6,0.01,1.3165011485417684,56.662,1.1563876095490577,59.28,"tensor([100.], device='cuda:0')"
7,0.01,1.2854569814144037,57.818,1.1207496707256024,61.19,"tensor([100.], device='cuda:0')"
8,0.01,1.2654808949201535,59.01,1.1153925718405309,61.61,"tensor([100.], device='cuda:0')"
9,0.01,1.253317473332087,59.394,1.0677514053308046,62.7,"tensor([100.], device='cuda:0')"
