epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,1.9764864401939588,28.138,1.7282951413056789,39.68,"tensor([0.0100], device='cuda:0')"
1,0.01,1.6627501723093865,39.854,1.5528341378921118,44.39,"tensor([0.0100], device='cuda:0')"
2,0.01,1.549930341121478,43.86,1.4346268421564348,48.4,"tensor([0.0100], device='cuda:0')"
3,0.01,1.4592193267284295,47.584,1.4037396220060496,49.61,"tensor([0.0100], device='cuda:0')"
4,0.01,1.3838908852675023,50.79,1.281706649523515,55.36,"tensor([0.0100], device='cuda:0')"
5,0.01,1.3397254225535271,52.464,1.2392251713153644,56.72,"tensor([0.0100], device='cuda:0')"
6,0.01,1.2984859637725048,54.076,1.1859616728929372,59.44,"tensor([0.0100], device='cuda:0')"
7,0.01,1.2824882964293163,55.032,1.212364218173883,57.9,"tensor([0.0100], device='cuda:0')"
8,0.01,1.2586343080569535,55.648,1.1842654232795422,59.24,"tensor([0.0100], device='cuda:0')"
9,0.01,1.2417194713384678,56.33,1.1612113133454933,60.18,"tensor([0.0100], device='cuda:0')"
