epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,1.8482942902124846,34.388,1.6281801599722643,42.84,"tensor([0.0100], device='cuda:0')"
1,0.01,1.5953829801999606,43.08,1.4646152212069585,49.1,"tensor([0.0100], device='cuda:0')"
2,0.01,1.5259686097120628,45.776,1.4101554934795086,50.65,"tensor([0.0100], device='cuda:0')"
3,0.01,1.4807088625736726,47.288,1.3460291425387065,53.19,"tensor([0.0100], device='cuda:0')"
4,0.01,1.434881597604507,49.326,1.3398767786148267,53.76,"tensor([0.0100], device='cuda:0')"
5,0.01,1.3783397121307177,51.344,1.3014219174018273,54.17,"tensor([0.0100], device='cuda:0')"
6,0.01,1.3367249311544955,53.144,1.2052003741264343,58.45,"tensor([0.0100], device='cuda:0')"
7,0.01,1.309749349569663,54.076,1.1945960544622862,59.17,"tensor([0.0100], device='cuda:0')"
8,0.01,1.280758130703217,55.306,1.1644550210390336,59.77,"tensor([0.0100], device='cuda:0')"
9,0.01,1.25898243754338,55.988,1.150549781628144,60.52,"tensor([0.0100], device='cuda:0')"
