epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,2.2036605602655657,15.504,1.965148069919684,27.35,"tensor([0.0100], device='cuda:0')"
1,0.01,1.888328620715019,28.556,1.7430652471689076,35.63,"tensor([0.0100], device='cuda:0')"
2,0.01,1.674944110100086,38.208,1.4975107999948354,45.59,"tensor([0.0100], device='cuda:0')"
3,0.01,1.4872637430826823,45.856,1.3741063108811011,51.26,"tensor([0.0100], device='cuda:0')"
4,0.01,1.3467081901354667,51.816,1.256562005250882,55.52,"tensor([0.0100], device='cuda:0')"
5,0.01,1.243550554758463,55.796,1.1850721828448467,58.35,"tensor([0.0100], device='cuda:0')"
6,0.01,1.1785679531403077,58.298,1.063925713300705,62.63,"tensor([0.0100], device='cuda:0')"
7,0.01,1.131805281761365,60.468,1.0559086799621582,63.05,"tensor([0.0100], device='cuda:0')"
8,0.01,1.077559047937393,62.376,1.0182432127304566,64.69,"tensor([0.0100], device='cuda:0')"
9,0.01,1.0342336816665454,63.752,1.0205762050090692,64.62,"tensor([0.0100], device='cuda:0')"
