epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,1.8896871120501788,30.142,1.5903755120742016,40.84,"tensor([0.1000], device='cuda:0')"
1,0.01,1.4708196059251444,46.174,1.3613239924112956,51.33,"tensor([0.1000], device='cuda:0')"
2,0.01,1.2182040015856426,56.678,1.3350788354873657,55.26,"tensor([0.1000], device='cuda:0')"
3,0.01,1.0267915173982962,63.982,0.968680753157689,66.35,"tensor([0.1000], device='cuda:0')"
4,0.01,0.8921824467487824,68.902,0.7935682214223422,72.57,"tensor([0.1000], device='cuda:0')"
5,0.01,0.789205834040275,72.534,0.7488673994174371,74.78,"tensor([0.1000], device='cuda:0')"
6,0.01,0.707776649792989,75.572,0.7076450345607904,76.11,"tensor([0.1000], device='cuda:0')"
7,0.01,0.6463715301110194,77.606,0.6461537640828353,78.88,"tensor([0.1000], device='cuda:0')"
8,0.01,0.5909067903573696,79.63,0.6683985392252604,79.07,"tensor([0.1000], device='cuda:0')"
9,0.01,0.5438200009938998,81.338,0.5863882773197614,80.83,"tensor([0.1000], device='cuda:0')"
