epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,1.9572557849761767,29.89,1.7501614812092903,40.03,"tensor([1.0000e-04], device='cuda:0')"
1,0.01,1.7276727872017101,38.618,1.6385018489299676,42.54,"tensor([1.0000e-04], device='cuda:0')"
2,0.01,1.6346135839437828,41.768,1.55175320765911,46.37,"tensor([1.0000e-04], device='cuda:0')"
3,0.01,1.5877092178051289,43.458,1.488233086390373,48.45,"tensor([1.0000e-04], device='cuda:0')"
4,0.01,1.5713458620584928,44.158,1.511618924446595,47.8,"tensor([1.0000e-04], device='cuda:0')"
5,0.01,1.5558235290722968,44.358,1.4806485710999904,48.05,"tensor([1.0000e-04], device='cuda:0')"
6,0.01,1.5476627594385393,44.948,1.4891954156068654,47.59,"tensor([1.0000e-04], device='cuda:0')"
7,0.01,1.5386471800315074,45.164,1.4816976678677094,48.65,"tensor([1.0000e-04], device='cuda:0')"
8,0.01,1.5408023822001922,45.212,1.4484890026923938,49.1,"tensor([1.0000e-04], device='cuda:0')"
9,0.01,1.5303654881624076,45.58,1.4469123910634945,49.47,"tensor([1.0000e-04], device='cuda:0')"
