epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,2.0627433572060023,24.4,1.8530902144236443,35.86,"tensor([0.1000], device='cuda:0')"
1,0.01,1.7845909525186587,35.762,1.648797183464735,41.72,"tensor([0.1000], device='cuda:0')"
2,0.01,1.6572079964173145,40.148,1.5643991155502124,44.33,"tensor([0.1000], device='cuda:0')"
3,0.01,1.5627622647163195,43.834,1.4425173096167736,49.75,"tensor([0.1000], device='cuda:0')"
4,0.01,1.4966375078910437,46.476,1.3941067564181793,51.84,"tensor([0.1000], device='cuda:0')"
5,0.01,1.4561651138158944,48.204,1.3802053576860673,52.09,"tensor([0.1000], device='cuda:0')"
6,0.01,1.4292803495358197,49.352,1.3514196505913367,52.47,"tensor([0.1000], device='cuda:0')"
7,0.01,1.410426585796552,50.27,1.3365473731970177,53.37,"tensor([0.1000], device='cuda:0')"
8,0.01,1.3916095580810155,50.974,1.3434906678322034,53.25,"tensor([0.1000], device='cuda:0')"
9,0.01,1.3862183512785495,51.156,1.293874367689475,54.79,"tensor([0.1000], device='cuda:0')"
