epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,1.9351739042844527,31.29,1.7067385407594533,41.08,"tensor([100.], device='cuda:0')"
1,0.01,1.6963513897015499,40.712,1.5817553018912291,44.65,"tensor([100.], device='cuda:0')"
2,0.01,1.61345999729939,43.976,1.4666696129701076,49.0,"tensor([100.], device='cuda:0')"
3,0.01,1.5910775817357576,44.644,1.4669038653373718,48.91,"tensor([100.], device='cuda:0')"
4,0.01,1.5754243413607278,45.1,1.4384768055035517,49.36,"tensor([100.], device='cuda:0')"
5,0.01,1.5638477591367868,45.374,1.425308441504454,50.15,"tensor([100.], device='cuda:0')"
6,0.01,1.551099601158729,46.424,1.3771366324180212,51.48,"tensor([100.], device='cuda:0')"
7,0.01,1.542304967305599,46.826,1.3672711314299169,52.31,"tensor([100.], device='cuda:0')"
8,0.01,1.5283604013614165,47.39,1.380246266340598,51.37,"tensor([100.], device='cuda:0')"
9,0.01,1.5169345867939485,47.794,1.3429129459919074,53.79,"tensor([100.], device='cuda:0')"
