epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,2.003632170114762,27.11,1.7886513441036909,37.2,"tensor([0.1000], device='cuda:0')"
1,0.01,1.6973067558728732,38.982,1.5688868623513441,45.33,"tensor([0.1000], device='cuda:0')"
2,0.01,1.5653246246851407,43.588,1.4742533488151355,48.21,"tensor([0.1000], device='cuda:0')"
3,0.01,1.4774467122860444,46.95,1.4110662570366492,49.34,"tensor([0.1000], device='cuda:0')"
4,0.01,1.408370929497939,49.794,1.3494888513516157,52.33,"tensor([0.1000], device='cuda:0')"
5,0.01,1.3638814360667497,51.642,1.2691516203758044,55.75,"tensor([0.1000], device='cuda:0')"
6,0.01,1.3336125117081863,52.646,1.2374180280245268,55.88,"tensor([0.1000], device='cuda:0')"
7,0.01,1.2934620542403978,54.28,1.1993127251282716,58.2,"tensor([0.1000], device='cuda:0')"
8,0.01,1.2729780340806032,55.292,1.1473869604942126,60.07,"tensor([0.1000], device='cuda:0')"
9,0.01,1.2511806052464705,55.798,1.1841561778997765,58.75,"tensor([0.1000], device='cuda:0')"
