epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,2.091627932511843,22.378,1.8761728253120031,33.45,"tensor([0.1000], device='cuda:0')"
1,0.01,1.7942939984492767,34.03,1.6689834136229296,40.43,"tensor([0.1000], device='cuda:0')"
2,0.01,1.6243356530482953,41.072,1.4851042735270965,47.26,"tensor([0.1000], device='cuda:0')"
3,0.01,1.480634527328687,46.476,1.3847494155932696,50.96,"tensor([0.1000], device='cuda:0')"
4,0.01,1.3844685468918239,50.526,1.3578154689226396,50.45,"tensor([0.1000], device='cuda:0')"
5,0.01,1.3192745911769377,53.182,1.2753018179000952,55.95,"tensor([0.1000], device='cuda:0')"
6,0.01,1.2672791762229725,55.324,1.1931191919705806,58.38,"tensor([0.1000], device='cuda:0')"
7,0.01,1.2172857157694987,57.048,1.1603849767110286,59.47,"tensor([0.1000], device='cuda:0')"
8,0.01,1.1742082209159166,58.746,1.13440048847443,60.63,"tensor([0.1000], device='cuda:0')"
9,0.01,1.1461325225157615,59.738,1.1021853517263362,61.79,"tensor([0.1000], device='cuda:0')"
