epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,1.9941268774179313,26.694,1.7304762219771361,38.0,"tensor([1.0000e-04], device='cuda:0')"
1,0.01,1.6733069921151185,38.574,1.5430487547165308,44.11,"tensor([1.0000e-04], device='cuda:0')"
2,0.01,1.4601454138755798,47.27,1.2901693628384516,53.94,"tensor([1.0000e-04], device='cuda:0')"
3,0.01,1.2740851582624972,54.624,1.1942269840301611,57.49,"tensor([1.0000e-04], device='cuda:0')"
4,0.01,1.1656429923497713,58.626,1.0757891497550867,62.98,"tensor([1.0000e-04], device='cuda:0')"
5,0.01,1.08531770217113,61.852,0.9759386349947025,65.92,"tensor([1.0000e-04], device='cuda:0')"
6,0.01,1.024900580675174,64.062,0.9593743689549274,66.77,"tensor([1.0000e-04], device='cuda:0')"
7,0.01,0.9803637704788111,65.736,0.9585175063365545,67.74,"tensor([1.0000e-04], device='cuda:0')"
8,0.01,0.9342550869171437,67.816,0.9541817024732248,67.67,"tensor([1.0000e-04], device='cuda:0')"
9,0.01,0.9142311823673738,68.334,0.8975762312228863,69.38,"tensor([1.0000e-04], device='cuda:0')"
