epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,2.098315405539977,21.938,1.8893456336779473,32.88,"tensor([1.0000e-04], device='cuda:0')"
1,0.01,1.7638280159387834,34.832,1.658755979476831,37.78,"tensor([1.0000e-04], device='cuda:0')"
2,0.01,1.5927059344756298,41.162,1.4601939855477748,47.16,"tensor([1.0000e-04], device='cuda:0')"
3,0.01,1.4807359612905062,45.98,1.414558769800724,50.19,"tensor([1.0000e-04], device='cuda:0')"
4,0.01,1.3970605058547778,49.76,1.40491899007406,51.64,"tensor([1.0000e-04], device='cuda:0')"
5,0.01,1.341466839496906,51.898,1.3482853418741472,53.88,"tensor([1.0000e-04], device='cuda:0')"
6,0.01,1.300079201734983,53.656,1.2261282052749243,56.7,"tensor([1.0000e-04], device='cuda:0')"
7,0.01,1.2430582196284563,55.956,1.1846470886316054,58.63,"tensor([1.0000e-04], device='cuda:0')"
8,0.01,1.200982157083658,57.576,1.1455405499690618,60.0,"tensor([1.0000e-04], device='cuda:0')"
9,0.01,1.178477513942963,58.082,1.1249993153107471,60.56,"tensor([1.0000e-04], device='cuda:0')"
