epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,2.320363898155017,15.612,1.9784247004068816,27.18,"tensor([100.], device='cuda:0')"
1,0.01,1.9139701751562266,31.692,1.6584954200646815,39.29,"tensor([100.], device='cuda:0')"
2,0.01,1.71758467234098,40.024,1.4575922779547863,47.86,"tensor([100.], device='cuda:0')"
3,0.01,1.5840629265858577,45.488,1.3294904904487805,52.78,"tensor([100.], device='cuda:0')"
4,0.01,1.458148704125331,51.278,1.335461240548354,53.44,"tensor([100.], device='cuda:0')"
5,0.01,1.3511238125654368,56.054,1.110343534212846,61.57,"tensor([100.], device='cuda:0')"
6,0.01,1.2606074114640553,59.956,1.0763071890060718,62.51,"tensor([100.], device='cuda:0')"
7,0.01,1.1909030717152815,63.126,0.9937792886526157,65.63,"tensor([100.], device='cuda:0')"
8,0.01,1.1273971974849701,65.884,0.9927305640318455,67.11,"tensor([100.], device='cuda:0')"
9,0.01,1.0718261232742896,67.888,0.9213043061586527,68.62,"tensor([100.], device='cuda:0')"
