epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,1.9097638130187988,31.472,1.6340697621687865,41.85,"tensor([1.0000e-04], device='cuda:0')"
1,0.01,1.5947041248663878,42.488,1.4785615114065318,48.13,"tensor([1.0000e-04], device='cuda:0')"
2,0.01,1.4600504086567805,47.904,1.317368589914762,53.7,"tensor([1.0000e-04], device='cuda:0')"
3,0.01,1.341358826099298,52.622,1.1991478495108776,58.45,"tensor([1.0000e-04], device='cuda:0')"
4,0.01,1.265591132029509,55.48,1.1543289575821314,59.44,"tensor([1.0000e-04], device='cuda:0')"
5,0.01,1.2252687918834198,56.83,1.1126617261996636,61.14,"tensor([1.0000e-04], device='cuda:0')"
6,0.01,1.194114008010962,58.32,1.1445217789747777,60.54,"tensor([1.0000e-04], device='cuda:0')"
7,0.01,1.1650880766220582,59.302,1.0711531875989375,62.85,"tensor([1.0000e-04], device='cuda:0')"
8,0.01,1.1491356351436712,59.83,1.033162527359449,64.35,"tensor([1.0000e-04], device='cuda:0')"
9,0.01,1.1307131313360654,60.24,1.0426523700738564,63.67,"tensor([1.0000e-04], device='cuda:0')"
