epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,1.9140380251101958,29.98,1.6026983077709491,42.06,"tensor([0.1000], device='cuda:0')"
1,0.01,1.5164722436513656,45.192,1.3174005028529046,53.74,"tensor([0.1000], device='cuda:0')"
2,0.01,1.2372120753312723,56.198,1.08568291251476,62.65,"tensor([0.1000], device='cuda:0')"
3,0.01,1.0831333371309133,61.998,1.0247040283985627,65.44,"tensor([0.1000], device='cuda:0')"
4,0.01,0.9667628289797368,66.484,0.862847014879569,70.26,"tensor([0.1000], device='cuda:0')"
5,0.01,0.8756207683147528,69.932,0.926563737484125,68.89,"tensor([0.1000], device='cuda:0')"
6,0.01,0.8193511641942538,71.874,0.7924761229600662,72.72,"tensor([0.1000], device='cuda:0')"
7,0.01,0.7668067070154043,73.666,0.7385997814245713,75.34,"tensor([0.1000], device='cuda:0')"
8,0.01,0.7344341948246345,74.922,0.7863949323311831,74.0,"tensor([0.1000], device='cuda:0')"
9,0.01,0.697662452627451,76.09,0.6965946902831396,76.9,"tensor([0.1000], device='cuda:0')"
