epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,1.8736634786312396,33.202,1.651804248491923,42.16,"tensor([0.0100], device='cuda:0')"
1,0.01,1.6335416968052203,41.81,1.5065647394229205,47.9,"tensor([0.0100], device='cuda:0')"
2,0.01,1.5504055148515945,44.634,1.4937042960753808,47.26,"tensor([0.0100], device='cuda:0')"
3,0.01,1.5138465077449115,46.066,1.3976903450794709,51.1,"tensor([0.0100], device='cuda:0')"
4,0.01,1.480945334679041,47.202,1.356528490017622,52.83,"tensor([0.0100], device='cuda:0')"
5,0.01,1.4401615060292758,48.968,1.32290158363489,54.13,"tensor([0.0100], device='cuda:0')"
6,0.01,1.3983766042269192,50.346,1.287803856226114,54.86,"tensor([0.0100], device='cuda:0')"
7,0.01,1.3658130499032828,51.396,1.2900643960023537,54.54,"tensor([0.0100], device='cuda:0')"
8,0.01,1.3403783244964405,52.61,1.2239574805284157,57.92,"tensor([0.0100], device='cuda:0')"
9,0.01,1.312278186663603,53.666,1.1977497010658948,58.05,"tensor([0.0100], device='cuda:0')"
