epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,1.9193425147961347,31.838,1.6990551062119312,41.07,"tensor([1.0000e-04], device='cuda:0')"
1,0.01,1.6712563239611111,40.736,1.5519798352168157,45.97,"tensor([1.0000e-04], device='cuda:0')"
2,0.01,1.5725317655465543,44.182,1.4828611077406468,48.62,"tensor([1.0000e-04], device='cuda:0')"
3,0.01,1.541624998740661,45.226,1.4413097072870305,49.39,"tensor([1.0000e-04], device='cuda:0')"
4,0.01,1.5204433759053548,45.724,1.430458311851208,48.76,"tensor([1.0000e-04], device='cuda:0')"
5,0.01,1.4984252128845605,46.848,1.4130283089784474,50.27,"tensor([1.0000e-04], device='cuda:0')"
6,0.01,1.485273845684834,47.304,1.4062252610157697,51.16,"tensor([1.0000e-04], device='cuda:0')"
7,0.01,1.4851444953527206,47.11,1.379188591089004,51.7,"tensor([1.0000e-04], device='cuda:0')"
8,0.01,1.4666111236963517,47.97,1.3790384164223304,52.13,"tensor([1.0000e-04], device='cuda:0')"
9,0.01,1.4526498439984443,48.38,1.3338653705058954,53.8,"tensor([1.0000e-04], device='cuda:0')"
