epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,1.9689263771741818,29.99,1.7990768475410266,38.28,"tensor([100.], device='cuda:0')"
1,0.01,1.807343403192667,36.768,1.67501228589278,42.06,"tensor([100.], device='cuda:0')"
2,0.01,1.7100305422758444,39.918,1.5793131192525227,44.95,"tensor([100.], device='cuda:0')"
3,0.01,1.6612318625816933,41.762,1.5258722121898944,45.97,"tensor([100.], device='cuda:0')"
4,0.01,1.625296015617175,42.998,1.4795693143820152,47.93,"tensor([100.], device='cuda:0')"
5,0.01,1.6012767868164257,44.142,1.4708362542665923,48.24,"tensor([100.], device='cuda:0')"
6,0.01,1.5987631149781056,44.264,1.4818880817829034,48.8,"tensor([100.], device='cuda:0')"
7,0.01,1.5878807501915173,44.88,1.460509887108436,49.04,"tensor([100.], device='cuda:0')"
8,0.01,1.5854026892246345,44.704,1.4731304446856182,48.53,"tensor([100.], device='cuda:0')"
9,0.01,1.578632895457439,44.9,1.4531686886762962,48.82,"tensor([100.], device='cuda:0')"
