epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,1.8864644362376286,33.678,1.6528277167907128,42.17,"tensor([100.], device='cuda:0')"
1,0.01,1.669263174289312,41.648,1.5081108854367182,46.98,"tensor([100.], device='cuda:0')"
2,0.01,1.597408968057388,44.46,1.4598594552431352,49.79,"tensor([100.], device='cuda:0')"
3,0.01,1.5657784620920816,45.63,1.4353962922707582,50.19,"tensor([100.], device='cuda:0')"
4,0.01,1.549610146192404,46.574,1.382813817415482,51.28,"tensor([100.], device='cuda:0')"
5,0.01,1.532077678044637,47.264,1.3530547832831359,52.82,"tensor([100.], device='cuda:0')"
6,0.01,1.5134193151425093,48.158,1.34442376326292,53.56,"tensor([100.], device='cuda:0')"
7,0.01,1.503191111026666,48.688,1.3386331980045025,53.8,"tensor([100.], device='cuda:0')"
8,0.01,1.4894000961230351,49.476,1.2902141778897016,55.7,"tensor([100.], device='cuda:0')"
9,0.01,1.4793372404881013,49.714,1.2981342459336305,55.25,"tensor([100.], device='cuda:0')"
