epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,2.053557943380796,25.684,1.8549012816869295,36.33,"tensor([100.], device='cuda:0')"
1,0.01,1.8600477230854524,33.592,1.7766231497128804,35.83,"tensor([100.], device='cuda:0')"
2,0.01,1.776591723698836,36.666,1.6965123017628987,39.95,"tensor([100.], device='cuda:0')"
3,0.01,1.7077264394515599,39.448,1.5990687089088635,43.28,"tensor([100.], device='cuda:0')"
4,0.01,1.644903547030229,42.456,1.4632504964486146,49.05,"tensor([100.], device='cuda:0')"
5,0.01,1.5774499685336383,45.068,1.4387620580502045,49.98,"tensor([100.], device='cuda:0')"
6,0.01,1.547568556589958,46.74,1.424390740883656,49.18,"tensor([100.], device='cuda:0')"
7,0.01,1.518193176159492,48.18,1.3806210022706251,52.02,"tensor([100.], device='cuda:0')"
8,0.01,1.5057430606621962,48.85,1.3364068468411763,53.19,"tensor([100.], device='cuda:0')"
9,0.01,1.4893983828715789,49.444,1.3404561204788012,52.69,"tensor([100.], device='cuda:0')"
