epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,1.9728045628621027,26.756,1.6243687531886957,41.04,"tensor([0.0100], device='cuda:0')"
1,0.01,1.5481282866918125,43.168,1.3696670608642774,51.35,"tensor([0.0100], device='cuda:0')"
2,0.01,1.306537064527854,53.132,1.2587896203383422,56.22,"tensor([0.0100], device='cuda:0')"
3,0.01,1.1079260502106105,60.774,1.0172593631805518,64.7,"tensor([0.0100], device='cuda:0')"
4,0.01,0.9648753181481973,66.4,0.897517741490633,69.67,"tensor([0.0100], device='cuda:0')"
5,0.01,0.8582652784310855,70.09,0.7854995024509919,73.8,"tensor([0.0100], device='cuda:0')"
6,0.01,0.772452105772801,73.352,0.8508465435260382,71.34,"tensor([0.0100], device='cuda:0')"
7,0.01,0.7246657196527873,75.136,0.7428407905957638,75.35,"tensor([0.0100], device='cuda:0')"
8,0.01,0.6723567201541021,76.874,0.6814817113754077,77.08,"tensor([0.0100], device='cuda:0')"
9,0.01,0.6311401235751617,78.154,0.6824535593772546,76.82,"tensor([0.0100], device='cuda:0')"
