epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,1.980289322290665,26.92,1.7018120594513721,38.36,"tensor([0.0100], device='cuda:0')"
1,0.01,1.6072839009456146,41.066,1.4844449330598881,45.53,"tensor([0.0100], device='cuda:0')"
2,0.01,1.429376837840447,48.352,1.347168980500637,52.26,"tensor([0.0100], device='cuda:0')"
3,0.01,1.2585945107997991,55.042,1.143162645590611,59.47,"tensor([0.0100], device='cuda:0')"
4,0.01,1.120879955475147,60.472,1.0466588613314507,64.27,"tensor([0.0100], device='cuda:0')"
5,0.01,1.0233054839647733,64.186,0.9956456491580377,66.04,"tensor([0.0100], device='cuda:0')"
6,0.01,0.9281075810774778,67.938,0.9618393587760437,67.93,"tensor([0.0100], device='cuda:0')"
7,0.01,0.8645479341348012,70.086,0.9192341963450114,69.23,"tensor([0.0100], device='cuda:0')"
8,0.01,0.8141156878226843,71.966,0.8342596132021683,71.96,"tensor([0.0100], device='cuda:0')"
9,0.01,0.7720784930082468,73.326,0.7539741228788327,74.26,"tensor([0.0100], device='cuda:0')"
