epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,2.2131203015645347,16.774,1.9370117156933515,30.14,"tensor([1.0000e-04], device='cuda:0')"
1,0.01,1.864180423051883,31.314,1.7388008022919679,38.3,"tensor([1.0000e-04], device='cuda:0')"
2,0.01,1.6731408504339365,38.844,1.6430713901152978,41.58,"tensor([1.0000e-04], device='cuda:0')"
3,0.01,1.5518626515681928,43.536,1.4036058218051226,50.15,"tensor([1.0000e-04], device='cuda:0')"
4,0.01,1.4368450806691095,48.246,1.363339833724193,51.82,"tensor([1.0000e-04], device='cuda:0')"
5,0.01,1.3342642845251622,52.294,1.210489882872655,57.32,"tensor([1.0000e-04], device='cuda:0')"
6,0.01,1.252189574791835,55.218,1.1771498253712287,57.91,"tensor([1.0000e-04], device='cuda:0')"
7,0.01,1.2029771286707658,57.374,1.1314512070937035,60.18,"tensor([1.0000e-04], device='cuda:0')"
8,0.01,1.151300843556722,59.358,1.0903455232962584,61.66,"tensor([1.0000e-04], device='cuda:0')"
9,0.01,1.0976119889662816,61.506,1.0457934867113063,63.69,"tensor([1.0000e-04], device='cuda:0')"
