epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,1.8621596642029592,33.036,1.574766857501788,43.6,"tensor([0.0100], device='cuda:0')"
1,0.01,1.5358189179347113,45.21,1.3820944948074145,51.74,"tensor([0.0100], device='cuda:0')"
2,0.01,1.3643917905978666,51.522,1.1940562587517958,59.09,"tensor([0.0100], device='cuda:0')"
3,0.01,1.2491209771388616,55.73,1.1104732331557152,61.19,"tensor([0.0100], device='cuda:0')"
4,0.01,1.1864771087964376,58.494,1.0878735337501917,62.55,"tensor([0.0100], device='cuda:0')"
5,0.01,1.1477254329583584,60.094,1.0229394367107978,65.32,"tensor([0.0100], device='cuda:0')"
6,0.01,1.1149179015404138,61.164,1.0178711605377686,64.93,"tensor([0.0100], device='cuda:0')"
7,0.01,1.0868960093229245,62.266,1.013089168530244,64.44,"tensor([0.0100], device='cuda:0')"
8,0.01,1.0566632548967998,63.272,1.0204284030657549,64.1,"tensor([0.0100], device='cuda:0')"
9,0.01,1.040186411753679,63.932,0.9749031915114477,67.27,"tensor([0.0100], device='cuda:0')"
