epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,2.02154075549199,25.244,1.7818279602588751,35.93,"tensor([0.0100], device='cuda:0')"
1,0.01,1.7012735608296516,37.564,1.538693360793285,44.68,"tensor([0.0100], device='cuda:0')"
2,0.01,1.4997989715673985,45.642,1.3501343161631854,52.27,"tensor([0.0100], device='cuda:0')"
3,0.01,1.3261174039962964,52.572,1.19149584036607,58.35,"tensor([0.0100], device='cuda:0')"
4,0.01,1.209326963699781,57.118,1.1640475736214564,59.41,"tensor([0.0100], device='cuda:0')"
5,0.01,1.1203155928697341,60.514,1.0399748209195259,64.16,"tensor([0.0100], device='cuda:0')"
6,0.01,1.0551138316973663,63.2,0.9773472073750619,66.27,"tensor([0.0100], device='cuda:0')"
7,0.01,0.9930660892755557,65.324,0.9221901610875741,68.5,"tensor([0.0100], device='cuda:0')"
8,0.01,0.950862933580692,66.736,0.9119072862160511,69.22,"tensor([0.0100], device='cuda:0')"
9,0.01,0.9144413300049611,68.31,0.8967244884906671,69.23,"tensor([0.0100], device='cuda:0')"
