epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,1.8731225493626718,34.782,1.6176179265364623,44.07,"tensor([100.], device='cuda:0')"
1,0.01,1.6459282547999652,42.938,1.4929190965799184,48.05,"tensor([100.], device='cuda:0')"
2,0.01,1.5899602183928856,45.082,1.4481599300335615,49.24,"tensor([100.], device='cuda:0')"
3,0.01,1.5574469994275997,46.512,1.4008704118239574,51.07,"tensor([100.], device='cuda:0')"
4,0.01,1.5279511525080753,47.854,1.3696173887986403,51.65,"tensor([100.], device='cuda:0')"
5,0.01,1.4916464992058582,49.524,1.3081952409866529,54.93,"tensor([100.], device='cuda:0')"
6,0.01,1.4662834803263347,50.976,1.2622107389645698,55.42,"tensor([100.], device='cuda:0')"
7,0.01,1.435057471654354,52.332,1.2761672078034816,56.37,"tensor([100.], device='cuda:0')"
8,0.01,1.4050051200084197,53.992,1.2182137072086334,58.32,"tensor([100.], device='cuda:0')"
9,0.01,1.3915169670031622,54.73,1.1929449805846581,58.7,"tensor([100.], device='cuda:0')"
