epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,2.1043895920117697,21.074,1.8785960108805926,31.36,"tensor([0.0100], device='cuda:0')"
1,0.01,1.7675820206984496,34.936,1.6690605145234327,39.12,"tensor([0.0100], device='cuda:0')"
2,0.01,1.5624771983195573,42.878,1.4419780908486781,47.9,"tensor([0.0100], device='cuda:0')"
3,0.01,1.3772731255262325,50.17,1.222745527059604,57.21,"tensor([0.0100], device='cuda:0')"
4,0.01,1.2171940667506975,56.598,1.1383899335677807,59.85,"tensor([0.0100], device='cuda:0')"
5,0.01,1.0968668375259791,61.148,1.0679827829202015,63.47,"tensor([0.0100], device='cuda:0')"
6,0.01,1.0102233364031865,64.442,1.0293760001659393,64.71,"tensor([0.0100], device='cuda:0')"
7,0.01,0.9471154659222334,66.866,0.9689897046639369,66.17,"tensor([0.0100], device='cuda:0')"
8,0.01,0.8930944691865872,68.654,0.8801153584932669,69.78,"tensor([0.0100], device='cuda:0')"
9,0.01,0.8520651299219865,70.368,0.8770330655269134,70.23,"tensor([0.0100], device='cuda:0')"
