epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,2.323127127916385,25.094,1.719645538391211,37.16,"tensor([100.], device='cuda:0')"
1,0.01,1.8902208300737233,40.904,1.4511656791735918,46.62,"tensor([100.], device='cuda:0')"
2,0.01,1.6193213695134872,51.284,1.2961728389446552,53.52,"tensor([100.], device='cuda:0')"
3,0.01,1.395995356180729,59.826,0.9614844207580273,66.99,"tensor([100.], device='cuda:0')"
4,0.01,1.2115824844592658,66.784,0.8993942110966413,68.58,"tensor([100.], device='cuda:0')"
5,0.01,1.0846823599094,71.368,0.916830260784198,68.07,"tensor([100.], device='cuda:0')"
6,0.01,1.003092415516193,74.516,0.747767645197037,74.74,"tensor([100.], device='cuda:0')"
7,0.01,0.9443879018991421,76.39,0.7080639757407017,75.81,"tensor([100.], device='cuda:0')"
8,0.01,0.8847149048096095,78.698,0.620956668486962,79.37,"tensor([100.], device='cuda:0')"
9,0.01,0.8618841292002262,79.502,0.5993305704532526,80.02,"tensor([100.], device='cuda:0')"
