epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,1.821597445011139,34.432,1.4957512662960932,47.45,"tensor([0.0100], device='cuda:0')"
1,0.01,1.4799240848956965,46.842,1.3535649975140889,52.81,"tensor([0.0100], device='cuda:0')"
2,0.01,1.300117436127785,53.824,1.1756335282937074,59.74,"tensor([0.0100], device='cuda:0')"
3,0.01,1.1982084903961574,58.032,1.076940812361546,63.32,"tensor([0.0100], device='cuda:0')"
4,0.01,1.1415770422189664,59.906,1.0439204558348045,64.2,"tensor([0.0100], device='cuda:0')"
5,0.01,1.0985831303474232,61.386,0.9698323011398315,66.86,"tensor([0.0100], device='cuda:0')"
6,0.01,1.0542701958081662,63.292,0.9434191752702762,67.67,"tensor([0.0100], device='cuda:0')"
7,0.01,1.0256435207831553,64.244,0.9354245960712433,67.92,"tensor([0.0100], device='cuda:0')"
8,0.01,1.0003827469471174,65.234,0.9033775589404962,68.92,"tensor([0.0100], device='cuda:0')"
9,0.01,0.974825091392566,66.136,0.8915368578372858,69.69,"tensor([0.0100], device='cuda:0')"
