epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,2.0507849965340053,24.59,1.8421701773619041,34.94,"tensor([1.0000e-04], device='cuda:0')"
1,0.01,1.7721687787618392,35.336,1.6162197207793212,42.24,"tensor([1.0000e-04], device='cuda:0')"
2,0.01,1.613450300387847,41.26,1.472931912312141,47.58,"tensor([1.0000e-04], device='cuda:0')"
3,0.01,1.4699774430348322,47.058,1.3400585590264735,52.24,"tensor([1.0000e-04], device='cuda:0')"
4,0.01,1.3566427677105635,51.268,1.23842970148111,56.17,"tensor([1.0000e-04], device='cuda:0')"
5,0.01,1.2849440180338345,54.38,1.1972763622418428,57.32,"tensor([1.0000e-04], device='cuda:0')"
6,0.01,1.222904225343313,56.672,1.1744319804203815,58.88,"tensor([1.0000e-04], device='cuda:0')"
7,0.01,1.1843655824661254,58.246,1.2106136878331502,57.58,"tensor([1.0000e-04], device='cuda:0')"
8,0.01,1.1430024646795713,59.624,1.0603805413612952,62.81,"tensor([1.0000e-04], device='cuda:0')"
9,0.01,1.1089878332920564,61.014,1.0755370060602825,62.53,"tensor([1.0000e-04], device='cuda:0')"
