epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,1.954413178945199,29.814,1.7641484569280574,39.18,"tensor([0.1000], device='cuda:0')"
1,0.01,1.7583195142256909,38.354,1.645759879014431,42.9,"tensor([0.1000], device='cuda:0')"
2,0.01,1.6543896158536275,41.256,1.5309855800408583,46.47,"tensor([0.1000], device='cuda:0')"
3,0.01,1.5999257625677648,42.97,1.5070910973426623,46.71,"tensor([0.1000], device='cuda:0')"
4,0.01,1.5902281779509324,43.182,1.4825604527424543,48.65,"tensor([0.1000], device='cuda:0')"
5,0.01,1.5680107614932917,44.234,1.4489587942759197,49.83,"tensor([0.1000], device='cuda:0')"
6,0.01,1.5546532389445182,44.82,1.4712541302045186,47.84,"tensor([0.1000], device='cuda:0')"
7,0.01,1.554298779903314,44.438,1.4740790464939215,48.63,"tensor([0.1000], device='cuda:0')"
8,0.01,1.5392242089295998,45.138,1.456607399842678,48.76,"tensor([0.1000], device='cuda:0')"
9,0.01,1.5364306000562815,45.208,1.4573813997782195,48.66,"tensor([0.1000], device='cuda:0')"
