epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,2.1212082645831964,20.514,1.8904901926334088,32.54,"tensor([0.1000], device='cuda:0')"
1,0.01,1.7796215176582337,34.476,1.6393214617020044,40.03,"tensor([0.1000], device='cuda:0')"
2,0.01,1.5463995731793918,43.594,1.4692122844549327,46.52,"tensor([0.1000], device='cuda:0')"
3,0.01,1.3677356628271249,50.986,1.2372367702997649,55.4,"tensor([0.1000], device='cuda:0')"
4,0.01,1.2137661487628253,57.04,1.1662813455630572,58.67,"tensor([0.1000], device='cuda:0')"
5,0.01,1.1233612914880118,60.362,1.1381918711540027,60.42,"tensor([0.1000], device='cuda:0')"
6,0.01,1.0510646390609253,63.558,1.0570463683360662,63.48,"tensor([0.1000], device='cuda:0')"
7,0.01,0.9916883059037037,65.256,1.0081430688882485,65.51,"tensor([0.1000], device='cuda:0')"
8,0.01,0.9616867707325862,66.466,0.9855341223570017,66.28,"tensor([0.1000], device='cuda:0')"
9,0.01,0.9265527249910892,67.742,0.9587701398592728,67.64,"tensor([0.1000], device='cuda:0')"
