epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,2.006480796214862,24.79,1.7104577987621992,38.06,"tensor([1.0000e-04], device='cuda:0')"
1,0.01,1.5806627359145726,41.774,1.3395422360835931,52.14,"tensor([1.0000e-04], device='cuda:0')"
2,0.01,1.301943482649632,53.14,1.1253510797635102,60.35,"tensor([1.0000e-04], device='cuda:0')"
3,0.01,1.0581868355090802,62.372,0.9308715019470606,67.81,"tensor([1.0000e-04], device='cuda:0')"
4,0.01,0.8746669674531008,69.334,0.8189720511436462,71.86,"tensor([1.0000e-04], device='cuda:0')"
5,0.01,0.7655072074670058,73.866,0.7078199680799093,76.56,"tensor([1.0000e-04], device='cuda:0')"
6,0.01,0.6908647986558768,76.082,0.6806406233555231,77.33,"tensor([1.0000e-04], device='cuda:0')"
7,0.01,0.6321614957008607,77.922,0.6580724154527371,77.92,"tensor([1.0000e-04], device='cuda:0')"
8,0.01,0.575039778305934,80.306,0.6358436961204578,79.43,"tensor([1.0000e-04], device='cuda:0')"
9,0.01,0.535717166081453,81.49,0.6412511441187981,79.48,"tensor([1.0000e-04], device='cuda:0')"
