epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,1.9859964755865245,25.77,1.8051325938640497,36.13,"tensor([0.1000], device='cuda:0')"
1,0.01,1.5748429371760442,42.124,1.366786235418075,51.34,"tensor([0.1000], device='cuda:0')"
2,0.01,1.2859229208567204,53.544,1.071258321022376,62.41,"tensor([0.1000], device='cuda:0')"
3,0.01,1.0627323100200066,62.556,1.033258360165816,63.83,"tensor([0.1000], device='cuda:0')"
4,0.01,0.877613089634822,69.34,0.8006392633303617,72.3,"tensor([0.1000], device='cuda:0')"
5,0.01,0.7652642169059851,73.516,0.7496172701701139,74.43,"tensor([0.1000], device='cuda:0')"
6,0.01,0.6821476444219932,76.642,0.6348380423509158,78.59,"tensor([0.1000], device='cuda:0')"
7,0.01,0.6182205496690212,78.764,0.6323220263688992,78.83,"tensor([0.1000], device='cuda:0')"
8,0.01,0.5716031399292824,80.252,0.5906447153060864,80.06,"tensor([0.1000], device='cuda:0')"
9,0.01,0.5328027540292495,81.506,0.5576278857695751,81.34,"tensor([0.1000], device='cuda:0')"
