epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,1.9889767163839096,26.558,1.6727268604131846,40.27,"tensor([1.0000e-04], device='cuda:0')"
1,0.01,1.601952638075902,40.926,1.4414685521370325,47.92,"tensor([1.0000e-04], device='cuda:0')"
2,0.01,1.3985584940665807,49.256,1.2824100928428845,54.29,"tensor([1.0000e-04], device='cuda:0')"
3,0.01,1.2365649989018073,56.162,1.1354999725635235,59.78,"tensor([1.0000e-04], device='cuda:0')"
4,0.01,1.105691214555349,61.036,1.0045156990870452,64.76,"tensor([1.0000e-04], device='cuda:0')"
5,0.01,1.0081067132644164,64.706,0.9720542553143624,66.06,"tensor([1.0000e-04], device='cuda:0')"
6,0.01,0.9177393135352012,68.148,0.894492296836315,70.17,"tensor([1.0000e-04], device='cuda:0')"
7,0.01,0.864113429417977,70.256,0.8250084343629006,72.12,"tensor([1.0000e-04], device='cuda:0')"
8,0.01,0.8062047307307904,72.216,0.8610759927676275,71.77,"tensor([1.0000e-04], device='cuda:0')"
9,0.01,0.7608508959794655,73.816,0.8055060849739955,73.12,"tensor([1.0000e-04], device='cuda:0')"
