epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,2.1049635257476416,25.37,1.7284841445776133,35.59,"tensor([100.], device='cuda:0')"
1,0.01,1.7394436799562893,39.68,1.5019407532153985,45.12,"tensor([100.], device='cuda:0')"
2,0.01,1.5708965711104563,46.602,1.3382045947588408,52.32,"tensor([100.], device='cuda:0')"
3,0.01,1.4198567265119308,53.072,1.1599815357954075,59.51,"tensor([100.], device='cuda:0')"
4,0.01,1.2953258297382257,58.454,1.0528303866203015,63.5,"tensor([100.], device='cuda:0')"
5,0.01,1.1982570195809388,62.316,1.037230181388366,64.34,"tensor([100.], device='cuda:0')"
6,0.01,1.1127379142321072,66.024,0.8620255352594913,69.91,"tensor([100.], device='cuda:0')"
7,0.01,1.0382438169075892,69.492,0.8328711107755319,71.43,"tensor([100.], device='cuda:0')"
8,0.01,1.0069353108222667,70.538,0.879284122815499,70.47,"tensor([100.], device='cuda:0')"
9,0.01,0.9532578731194521,72.612,0.7853567959406437,73.36,"tensor([100.], device='cuda:0')"
