epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,1.9325622274325445,30.962,1.7532575374994523,39.14,"tensor([0.1000], device='cuda:0')"
1,0.01,1.7008222185648405,39.63,1.5987967390280504,44.26,"tensor([0.1000], device='cuda:0')"
2,0.01,1.5887890167725391,43.442,1.5017816179837935,48.23,"tensor([0.1000], device='cuda:0')"
3,0.01,1.5357130341040783,45.428,1.454959580531487,49.3,"tensor([0.1000], device='cuda:0')"
4,0.01,1.5039418749320201,46.706,1.3953381027930822,51.13,"tensor([0.1000], device='cuda:0')"
5,0.01,1.4716424896166875,48.118,1.3710684424791582,51.89,"tensor([0.1000], device='cuda:0')"
6,0.01,1.4514970489037342,48.874,1.3400367192732983,52.72,"tensor([0.1000], device='cuda:0')"
7,0.01,1.4197663475305606,49.798,1.3015885337805138,55.17,"tensor([0.1000], device='cuda:0')"
8,0.01,1.4078670455859257,50.274,1.322254410156837,54.05,"tensor([0.1000], device='cuda:0')"
9,0.01,1.3948564590551915,50.994,1.302444542065645,55.16,"tensor([0.1000], device='cuda:0')"
