epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,1.9976996290378082,26.934,1.8367050076142335,33.06,"tensor([0.0100], device='cuda:0')"
1,0.01,1.7263938592030452,36.62,1.5870213309923809,42.84,"tensor([0.0100], device='cuda:0')"
2,0.01,1.5554847527772953,43.454,1.4193619061739018,49.28,"tensor([0.0100], device='cuda:0')"
3,0.01,1.418013562911596,49.156,1.3011952531643403,54.15,"tensor([0.0100], device='cuda:0')"
4,0.01,1.296933622085131,53.912,1.1918168236047795,58.26,"tensor([0.0100], device='cuda:0')"
5,0.01,1.2223828078844607,56.742,1.2125493112282875,58.07,"tensor([0.0100], device='cuda:0')"
6,0.01,1.1693612268337836,58.972,1.1060363260599284,61.59,"tensor([0.0100], device='cuda:0')"
7,0.01,1.1309905990576132,60.042,1.0749997343772497,62.18,"tensor([0.0100], device='cuda:0')"
8,0.01,1.0898881334524888,61.754,1.0367597051155872,64.25,"tensor([0.0100], device='cuda:0')"
9,0.01,1.0682028982883844,62.77,1.024146706630022,64.43,"tensor([0.0100], device='cuda:0')"
