epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,1.9624404763564085,27.862,1.7043832250130482,38.89,"tensor([1.0000e-04], device='cuda:0')"
1,0.01,1.6138658816997822,41.088,1.3984530400007198,50.29,"tensor([1.0000e-04], device='cuda:0')"
2,0.01,1.3442210762928695,51.888,1.1751768436187353,58.79,"tensor([1.0000e-04], device='cuda:0')"
3,0.01,1.1668431812371962,58.888,1.0557476427310553,63.69,"tensor([1.0000e-04], device='cuda:0')"
4,0.01,1.0474382834556775,63.734,0.9741765306546137,66.75,"tensor([1.0000e-04], device='cuda:0')"
5,0.01,0.9724734355241824,66.244,0.8877067176195291,69.68,"tensor([1.0000e-04], device='cuda:0')"
6,0.01,0.9143372396628062,68.29,0.916615408200484,70.01,"tensor([1.0000e-04], device='cuda:0')"
7,0.01,0.8562410640410888,70.414,0.8858232116087889,69.87,"tensor([1.0000e-04], device='cuda:0')"
8,0.01,0.82015843804066,71.85,0.7876410125157772,73.29,"tensor([1.0000e-04], device='cuda:0')"
9,0.01,0.7862563518377451,73.032,0.8316132162625973,72.48,"tensor([1.0000e-04], device='cuda:0')"
