epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,1.952964955415481,29.752,1.7213727021828675,40.06,"tensor([0.0100], device='cuda:0')"
1,0.01,1.6263141179696108,41.87,1.455776795362815,49.24,"tensor([0.0100], device='cuda:0')"
2,0.01,1.4682001700768104,47.26,1.329758882522583,54.55,"tensor([0.0100], device='cuda:0')"
3,0.01,1.3570690913078112,51.884,1.2127626232611828,57.49,"tensor([0.0100], device='cuda:0')"
4,0.01,1.2773763376932878,55.05,1.1527344080118032,59.76,"tensor([0.0100], device='cuda:0')"
5,0.01,1.2311383400207911,56.486,1.1412908251468952,60.01,"tensor([0.0100], device='cuda:0')"
6,0.01,1.200905266786233,57.722,1.1428108337597969,61.17,"tensor([0.0100], device='cuda:0')"
7,0.01,1.1660340286218203,59.12,1.0860562393298516,62.58,"tensor([0.0100], device='cuda:0')"
8,0.01,1.1495016564161349,59.424,1.0912894362058394,62.5,"tensor([0.0100], device='cuda:0')"
9,0.01,1.1280297543758,60.484,1.025459667811027,64.59,"tensor([0.0100], device='cuda:0')"
