epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,2.0206476459136375,26.966,1.84646252485422,34.91,"tensor([0.0100], device='cuda:0')"
1,0.01,1.803639529607235,34.85,1.682893890600938,40.08,"tensor([0.0100], device='cuda:0')"
2,0.01,1.6789206510935075,39.278,1.5809314862275734,43.39,"tensor([0.0100], device='cuda:0')"
3,0.01,1.6084539810816447,41.836,1.4778805818313208,47.9,"tensor([0.0100], device='cuda:0')"
4,0.01,1.5426515851265346,44.88,1.383509561037406,51.67,"tensor([0.0100], device='cuda:0')"
5,0.01,1.4752088537582984,47.516,1.3594657946855595,52.08,"tensor([0.0100], device='cuda:0')"
6,0.01,1.4422689410356375,49.022,1.353431528959519,52.2,"tensor([0.0100], device='cuda:0')"
7,0.01,1.4251503886320651,49.282,1.3186416259178748,53.87,"tensor([0.0100], device='cuda:0')"
8,0.01,1.4135458087309813,49.94,1.332389568671202,53.61,"tensor([0.0100], device='cuda:0')"
9,0.01,1.3972536291831579,50.442,1.3561605765269353,52.66,"tensor([0.0100], device='cuda:0')"
